OBJECTID,GEOID,NAMELSAD,ALAND,AWATER,INTPTLAT,INTPTLON,Id,Id2,Geography,"Total; Est",Households,"Total; E_1",Househol_1,"Total; E_2",Househol_2,"Total; E_3",Househol_3,Househol_4,Id_2,Id2_2,Geography_,"Total; E_4","Total; E_5","Total; E_6","Total; E_7","Total; E_8","Total; E_9","Total; E10","Total; E11","Total; E12","Total; E13","Total; E14","Total; E15","Total; E16","Total; E17","Total; E18","Total; E19","Total; E20","Total; E21","Total; E22","Total; E23","Total; E24","Total; E25","Total; E26","Total; E27","Total; E28","Total; E29",_count,_sum,_mean
817.00000,17031750300,Census Tract 7503,661763.00000,0.00000,+41.6953911,-87.6861726,1400000US17031750300,17031750300,"Census Tract 7503, Cook County, Illinois",903,65,41,41,862,73,23.6,8,0,1400000US17031750300,17031750300,"Census Tract 7503, Cook County, Illinois",2652,327,1360,195,1292,204,7.6,4.3,7.7,4.7,7.5,6.4,9.3,2.8,11.6,5.4,6.9,4.7,7.5,3.1,4.9,4.1,10.4,3.7,8.4,3.6,33463.000000000000000,0.000000000000000,0.000000000000000
818.00000,17031750400,Census Tract 7504,995559.00000,0.00000,+41.6856566,-87.6850710,1400000US17031750400,17031750400,"Census Tract 7504, Cook County, Illinois",1153,66,20,23,1133,67,26.1,5.2,0,1400000US17031750400,17031750400,"Census Tract 7504, Cook County, Illinois",3159,271,1712,210,1447,132,8.6,3.5,10.4,5.6,6.6,3.7,5.1,2.3,4.9,4.3,5.4,3.1,6.8,2.3,8.5,3.5,4.8,2.9,8.6,2.8,50331.000000000000000,0.000000000000000,0.000000000000000
819.00000,17031750500,Census Tract 7505,2636159.00000,0.00000,+41.6846153,-87.6712334,1400000US17031750500,17031750500,"Census Tract 7505, Cook County, Illinois",1926,176,402,174,1524,211,45.2,8,36.3,1400000US17031750500,17031750500,"Census Tract 7505, Cook County, Illinois",4950,706,2118,380,2832,455,3.1,2.7,2.6,3.3,3.4,4.2,4.1,2.4,4.4,3.3,3.8,2.8,6.8,4.3,10.1,6.7,4.3,3.4,9.4,3.3,133336.000000000000000,0.000000000000000,0.000000000000000
630.00000,17031491100,Census Tract 4911,1321949.00000,0.00000,+41.6997531,-87.6376994,1400000US17031491100,17031491100,"Census Tract 4911, Cook County, Illinois",1636,65,168,74,1468,100,50.2,6.5,23.8,1400000US17031491100,17031491100,"Census Tract 4911, Cook County, Illinois",5198,409,2335,315,2863,298,5.3,2.7,4.5,2.6,6,3.8,6.6,2.1,8.2,3.9,5.3,2.8,9.1,3.5,9.8,4.1,8.6,3.6,8.7,3.1,6050.000000000000000,0.000000000000000,0.000000000000000
802.00000,17031720700,Census Tract 7207,1049859.00000,0.00000,+41.7031071,-87.6651388,1400000US17031720700,17031720700,"Census Tract 7207, Cook County, Illinois",1400,100,124,71,1276,111,30.4,6.9,41.9,1400000US17031720700,17031720700,"Census Tract 7207, Cook County, Illinois",3018,276,1420,202,1598,195,6.5,3,10.2,6,3.2,2.5,5.1,2.6,6.8,4.3,3.6,2.7,5.8,2.2,3.6,2.4,7.8,3.6,2.4,1.6,24534.000000000000000,1.618054632406483,0.000065951521660
810.00000,17031730700,Census Tract 7307,988114.00000,0.00000,+41.7030817,-87.6500793,1400000US17031730700,17031730700,"Census Tract 7307, Cook County, Illinois",684,99,128,87,556,110,56.1,12.5,46.9,1400000US17031730700,17031730700,"Census Tract 7307, Cook County, Illinois",2021,348,964,207,1057,248,5.6,4.1,8.4,5.7,3.1,3.5,8.7,3.7,10.3,4.3,7.2,5.1,5.8,4.3,4.9,4.8,6.6,5.9,9,5.4,21063.000000000000000,0.000000000000000,0.000000000000000
815.00000,17031750100,Census Tract 7501,1285528.00000,0.00000,+41.6958345,-87.6520283,1400000US17031750100,17031750100,"Census Tract 7501, Cook County, Illinois",1528,130,375,111,1153,133,53.9,7.6,22.1,1400000US17031750100,17031750100,"Census Tract 7501, Cook County, Illinois",4360,523,1694,279,2666,336,5.2,3.2,6.1,4.7,4.6,2.5,8.1,3.3,8.3,5.1,7.9,3.3,6.8,2.6,4.4,3.6,8.4,3.3,9.5,3.6,64771.000000000000000,0.000000000000000,0.000000000000000
1185.00000,17031821700,Census Tract 8217,1550162.00000,0.00000,+41.7211699,-87.7153585,1400000US17031821700,17031821700,"Census Tract 8217, Cook County, Illinois",1654,113,83,64,1571,118,33.3,4.8,28.9,1400000US17031821700,17031821700,"Census Tract 8217, Cook County, Illinois",4487,260,2117,187,2370,215,4.7,2.2,6,3.5,3.5,2.1,7.6,2,7.2,2.8,7.9,3.1,8.3,1.9,9.8,3,7,3.6,8.6,2.3,190.000000000000000,0.000000000000000,0.000000000000000
1198.00000,17031822701,Census Tract 8227.01,1078062.00000,0.00000,+41.7123761,-87.7303270,1400000US17031822701,17031822701,"Census Tract 8227.01, Cook County, Illinois",2089,114,29,45,2060,119,43.6,5.4,0,1400000US17031822701,17031822701,"Census Tract 8227.01, Cook County, Illinois",4374,265,1937,253,2437,215,6.6,3.5,3.5,3.7,9.1,3.9,4.3,2,5.6,4,3.2,2.8,4.5,2.3,6.9,3.5,2.6,2,3.3,2.2,0.000000000000000,0.000000000000000,
1199.00000,17031822702,Census Tract 8227.02,1298804.00000,0.00000,+41.7056906,-87.7305797,1400000US17031822702,17031822702,"Census Tract 8227.02, Cook County, Illinois",1525,96,44,38,1481,106,48.8,5.3,70.5,1400000US17031822702,17031822702,"Census Tract 8227.02, Cook County, Illinois",3641,282,1687,190,1954,192,5.3,2.3,8.1,4.1,3,2.4,6.6,2,6.6,2.5,6.7,2,5.2,2.6,5.7,4.5,4.7,2.5,5.2,1.8,0.000042474895793,0.000000000000000,0.000000000000000
736.00000,17031661100,Census Tract 6611,1299431.00000,0.00000,+41.7607879,-87.7026905,1400000US17031661100,17031661100,"Census Tract 6611, Cook County, Illinois",1836,99,156,79,1680,126,23.1,5.1,32.1,1400000US17031661100,17031661100,"Census Tract 6611, Cook County, Illinois",5961,549,2887,342,3074,368,7.6,3.4,9.6,4.8,5.7,2.8,6.7,2.8,7.6,4.7,6,3,10.5,2.9,13.7,5.3,7.5,2.8,8.7,2.3,65779.000000000000000,22696.525870712473989,0.345042123940961
1174.00000,17031820902,Census Tract 8209.02,2267569.00000,0.00000,+41.7539907,-87.7530181,1400000US17031820902,17031820902,"Census Tract 8209.02, Cook County, Illinois",1428,88,156,81,1272,103,32.1,6.3,20.5,1400000US17031820902,17031820902,"Census Tract 8209.02, Cook County, Illinois",4936,399,2488,303,2448,260,10.8,3.2,11.3,5.8,10.3,4.1,6.3,2.4,7.7,3.5,5,2.8,8.5,2.3,6.4,2.7,10.6,4.1,6.7,2.3,29.000000000000000,0.025361525786638,0.000874535371953
406.00000,17031222700,Census Tract 2227,226185.00000,0.00000,+41.9154907,-87.7101912,1400000US17031222700,17031222700,"Census Tract 2227, Cook County, Illinois",790,76,185,79,605,96,21.6,9.3,22.2,1400000US17031222700,17031222700,"Census Tract 2227, Cook County, Illinois",3027,457,1530,277,1497,285,9.7,3.9,8,6.3,11.6,4.8,7.2,3.3,6.3,4.8,8.1,5.1,6.2,3.7,5.7,4.2,6.7,4.9,3.9,2.8,11433.000000000000000,321.968897075649693,0.028161365964808
388.00000,17031220400,Census Tract 2204,329548.00000,0.00000,+41.9284314,-87.6999684,1400000US17031220400,17031220400,"Census Tract 2204, Cook County, Illinois",1206,86,68,42,1138,96,27.7,6.8,36.8,1400000US17031220400,17031220400,"Census Tract 2204, Cook County, Illinois",2501,274,1140,169,1361,200,4.4,2.5,3.5,2.9,5.2,4.5,1.5,1.4,0,2.8,2.7,2.5,3.8,4.1,4.9,4.4,2.8,4.6,4.8,2.5,16657.000000000000000,12095.122172206640244,0.726128484853613
1208.00000,17031823302,Census Tract 8233.02,5529560.00000,82422.00000,+41.6607730,-87.7233375,1400000US17031823302,17031823302,"Census Tract 8233.02, Cook County, Illinois",2542,155,171,141,2371,194,35.3,5.3,4.7,1400000US17031823302,17031823302,"Census Tract 8233.02, Cook County, Illinois",5906,394,2728,365,3178,280,7,3.2,7.3,4.3,6.8,3.6,6.3,3.1,11.3,5.9,2,1.4,4.8,2.5,4.4,2.8,5.3,2.9,7.6,3.8,0.000038902226271,0.000003881468163,0.099774962382857
1211.00000,17031823400,Census Tract 8234,5160386.00000,0.00000,+41.6651703,-87.6965048,1400000US17031823400,17031823400,"Census Tract 8234, Cook County, Illinois",1615,145,244,119,1371,184,30.8,5.6,9.4,1400000US17031823400,17031823400,"Census Tract 8234, Cook County, Illinois",4884,427,2381,287,2503,291,7.3,2.9,6.4,2.8,8.1,5,7.9,2.3,7.1,3.2,8.6,3.4,8.8,2.9,8.4,3.7,9.2,3.6,8.1,2.7,0.000120600329546,0.000000000000000,0.000000000000000
665.00000,17031561000,Census Tract 5610,1328253.00000,0.00000,+41.7885022,-87.7915033,1400000US17031561000,17031561000,"Census Tract 5610, Cook County, Illinois",1952,131,91,94,1861,147,38.2,6.6,0,1400000US17031561000,17031561000,"Census Tract 5610, Cook County, Illinois",5297,504,2520,328,2777,359,6.1,2.6,6.3,4.7,5.9,3.2,7.8,2.8,12.2,6.5,3.8,2.7,9.1,2.1,5.2,3.7,12.6,3.8,5.3,2.1,67206.000000000000000,3997.587461679082026,0.059482597709715
1163.00000,17031820300,Census Tract 8203,1388691.00000,52580.00000,+41.7923913,-87.8068826,1400000US17031820300,17031820300,"Census Tract 8203, Cook County, Illinois",1651,143,203,97,1448,171,28.3,6.7,5.4,1400000US17031820300,17031820300,"Census Tract 8203, Cook County, Illinois",4815,401,2387,290,2428,247,10.2,3.4,12.8,5.5,7.7,3.7,4.3,2,3.2,2.6,5.4,3.3,7.5,2.4,6.9,3.5,8.1,3.6,6.5,2.6,0.000047310703867,0.000000000000000,0.000000000000000
1164.00000,17031820400,Census Tract 8204,2526265.00000,65423.00000,+41.7821747,-87.8125631,1400000US17031820400,17031820400,"Census Tract 8204, Cook County, Illinois",1708,133,192,83,1516,138,36.4,8.1,33.3,1400000US17031820400,17031820400,"Census Tract 8204, Cook County, Illinois",6050,399,2980,286,3070,275,9.4,2.9,9.3,4.3,9.5,4.1,4.8,1.8,5.9,3.1,3.6,2.3,5.9,2.1,5,3.1,6.7,2.4,8.8,2.7,0.000000827104371,0.000000000000000,0.000000000000000
1166.00000,17031820502,Census Tract 8205.02,3645915.00000,0.00000,+41.7538582,-87.8048060,1400000US17031820502,17031820502,"Census Tract 8205.02, Cook County, Illinois",1701,134,59,38,1642,133,33.5,6.8,18.6,1400000US17031820502,17031820502,"Census Tract 8205.02, Cook County, Illinois",4791,310,2531,213,2260,224,5.3,2.2,2.6,2,8.4,4.2,3.8,1.7,4.7,2.5,2.9,2.2,6.9,2.6,9.2,3.7,4.2,2.2,8.2,3.2,0.000000000000000,0.000000000000000,
140.00000,17031010100,Census Tract 101,379751.00000,0.00000,+42.0212564,-87.6698316,1400000US17031010100,17031010100,"Census Tract 101, Cook County, Illinois",2149,147,690,177,1459,195,16.2,6.1,28.3,1400000US17031010100,17031010100,"Census Tract 101, Cook County, Illinois",5303,782,2157,369,3146,568,11.3,2.8,17.1,6.6,7.3,3.5,7.8,2.6,6.9,4.2,8.5,3.7,5.1,2.3,4.1,3.1,5.8,3.2,8.9,4.4,18699.000000000000000,0.000000000000000,0.000000000000000
1045.00000,17031810301,Census Tract 8103.01,1726894.00000,0.00000,+42.0253099,-87.7016081,1400000US17031810301,17031810301,"Census Tract 8103.01, Cook County, Illinois",1438,105,70,41,1368,110,32.9,6.4,21.4,1400000US17031810301,17031810301,"Census Tract 8103.01, Cook County, Illinois",3870,318,1857,205,2013,208,5.3,2.2,6.5,3.5,4.3,2.8,6.5,2.8,12.4,5.8,1.1,1.3,5.3,2.9,4.5,2.7,6.1,5,8.4,3.5,0.000030453850775,0.000000000000000,0.000000000000000
698.00000,17031611700,Census Tract 6117,328310.00000,0.00000,+41.7975991,-87.6719762,1400000US17031611700,17031611700,"Census Tract 6117, Cook County, Illinois",539,94,257,99,282,70,24.5,8.3,4.7,1400000US17031611700,17031611700,"Census Tract 6117, Cook County, Illinois",2258,651,1013,256,1245,450,13.8,6.3,16.6,10.1,11.5,6.8,13.3,4,18.6,10,9.1,7.5,11.6,8.1,6.4,6.5,15.8,10.2,9.2,4.3,16634.000000000000000,13.296031865512097,0.000799328595979
411.00000,17031230300,Census Tract 2303,106482.00000,0.00000,+41.9117866,-87.7149884,1400000US17031230300,17031230300,"Census Tract 2303, Cook County, Illinois",263,40,77,63,186,69,23.2,24.1,39,1400000US17031230300,17031230300,"Census Tract 2303, Cook County, Illinois",841,363,478,172,363,201,13.4,14.6,8.6,11.6,19.8,17.5,11.5,6.7,6.5,5.8,18.2,10.7,1.3,2.1,2.3,3.6,0,8.6,4,3.5,5387.000000000000000,195.164108275435865,0.036228718818533
557.00000,17031390600,Census Tract 3906,324629.00000,0.00000,+41.8060181,-87.5943504,1400000US17031390600,17031390600,"Census Tract 3906, Cook County, Illinois",895,58,42,40,853,69,36.5,9.5,42.9,1400000US17031390600,17031390600,"Census Tract 3906, Cook County, Illinois",2043,192,846,146,1197,101,10,3.1,10,5.9,9.9,5,7.3,2.6,10.2,5.8,5.3,2.7,2.7,2.2,1.1,1.7,3.9,3.7,8.8,5.3,16396.000000000000000,3312.770452724304050,0.202047478209582
558.00000,17031390700,Census Tract 3907,608421.00000,820061.00000,+41.8040164,-87.5804887,1400000US17031390700,17031390700,"Census Tract 3907, Cook County, Illinois",3363,203,214,112,3149,222,33.5,4.9,24.3,1400000US17031390700,17031390700,"Census Tract 3907, Cook County, Illinois",5426,480,2364,322,3062,348,3.6,2,2.4,1.8,4.6,3.2,0.2,0.3,0,1.4,0.3,0.5,3.3,2,5.2,4.1,1.8,1.7,2.2,1.5,72108.000000000000000,20313.842612319098407,0.281714131751249
1212.00000,17031823500,Census Tract 8235,1112776.00000,0.00000,+41.6656039,-87.6831788,1400000US17031823500,17031823500,"Census Tract 8235, Cook County, Illinois",1556,140,262,121,1294,136,42.2,8.4,22.1,1400000US17031823500,17031823500,"Census Tract 8235, Cook County, Illinois",4961,454,2520,329,2441,281,7.7,2.8,8.7,4.3,6.6,4.2,6.6,2.8,8.8,4.2,4.3,3.1,9.6,3.5,12.9,5,6.2,3.4,10.6,3.5,0.000018280778960,0.000000000000000,0.000000000000000
699.00000,17031611800,Census Tract 6118,327809.00000,0.00000,+41.7976477,-87.6671138,1400000US17031611800,17031611800,"Census Tract 6118, Cook County, Illinois",699,112,259,109,440,112,22.5,11.4,6.2,1400000US17031611800,17031611800,"Census Tract 6118, Cook County, Illinois",2369,694,1168,442,1201,330,7.3,4.7,7.9,6.3,6.7,5.7,4.8,4.4,6.4,5.9,3.2,3.5,15.3,7.3,20.8,10.4,10,9.2,13,6,16554.000000000000000,315.930262049597673,0.019084829168153
347.00000,17031170300,Census Tract 1703,1398896.00000,0.00000,+41.9491248,-87.7968278,1400000US17031170300,17031170300,"Census Tract 1703, Cook County, Illinois",1956,47,45,38,1911,60,39.7,6,22.2,1400000US17031170300,17031170300,"Census Tract 1703, Cook County, Illinois",5451,397,2892,288,2559,244,4.8,2,7,3.4,2.3,2,4.2,1.9,5,2.8,3.4,2.2,6.1,2,6.6,2.1,5.5,2.9,6.5,2.4,70769.000000000000000,22877.372590912505984,0.323268275529010
348.00000,17031170400,Census Tract 1704,769031.00000,0.00000,+41.9489081,-87.8127107,1400000US17031170400,17031170400,"Census Tract 1704, Cook County, Illinois",1398,72,79,63,1319,94,44.1,6.7,43,1400000US17031170400,17031170400,"Census Tract 1704, Cook County, Illinois",3898,278,1883,187,2015,158,3.4,1.2,4.8,2.2,2.1,1.7,4.6,1.8,6.2,3.1,3,1.9,6,2,5.7,3.5,6.3,2.9,5.4,2,38737.000000000000000,1113.880833517432393,0.028754958657548
351.00000,17031170700,Census Tract 1707,579654.00000,0.00000,+41.9414866,-87.8221640,1400000US17031170700,17031170700,"Census Tract 1707, Cook County, Illinois",1060,90,32,52,1028,85,36.1,9.1,100,1400000US17031170700,17031170700,"Census Tract 1707, Cook County, Illinois",3139,343,1659,226,1480,212,2,1.5,2.5,2.5,1.5,1.7,5.7,2.6,3.4,2.2,8.3,5,6.4,1.7,7,3.2,5.7,3.4,6.1,2.8,29326.000000000000000,3333.544480871642008,0.113671979842858
352.00000,17031170800,Census Tract 1708,730332.00000,0.00000,+41.9415761,-87.8123713,1400000US17031170800,17031170800,"Census Tract 1708, Cook County, Illinois",1363,70,153,86,1210,104,38.2,5.9,69.9,1400000US17031170800,17031170800,"Census Tract 1708, Cook County, Illinois",3682,363,1800,227,1882,231,5.5,2.3,5.7,2.8,5.3,3.7,6.1,2.4,7.4,4.9,4.8,3.1,2.9,1.7,2.8,2.1,2.9,2.1,8.1,3.1,28192.000000000000000,102.348775801344033,0.003630419118947
1049.00000,17031810502,Census Tract 8105.02,1793870.00000,0.00000,+41.9595847,-87.8104592,1400000US17031810502,17031810502,"Census Tract 8105.02, Cook County, Illinois",2073,113,29,27,2044,117,43.8,5.1,44.8,1400000US17031810502,17031810502,"Census Tract 8105.02, Cook County, Illinois",5347,436,2588,227,2759,314,2.9,1.3,4.5,2.3,1.4,1.3,3.9,2,6,3.9,1.9,1.8,7.2,2.4,6.6,4.2,7.8,3.4,8.4,3.1,0.000026938049174,0.000002367741888,0.087895818764603
353.00000,17031170900,Census Tract 1709,320577.00000,0.00000,+41.9361959,-87.8116057,1400000US17031170900,17031170900,"Census Tract 1709, Cook County, Illinois",618,34,33,36,585,51,33.7,8.1,51.5,1400000US17031170900,17031170900,"Census Tract 1709, Cook County, Illinois",1784,174,792,137,992,153,2.8,2.5,4.3,4.1,1.6,2.3,5.2,3.6,2.4,2.7,7.4,6.4,7.3,3.8,7.2,6.6,7.4,6.2,9.5,4.4,8980.000000000000000,0.000000000000000,0.000000000000000
563.00000,17031410100,Census Tract 4101,220901.00000,265305.00000,+41.8015822,-87.5810259,1400000US17031410100,17031410100,"Census Tract 4101, Cook County, Illinois",1046,105,121,71,925,108,24.5,6.1,15.7,1400000US17031410100,17031410100,"Census Tract 4101, Cook County, Illinois",1716,293,904,237,812,158,2.7,2.4,2.2,2.6,3.2,3.4,2.6,2.7,4.9,4.9,0,3.9,6.2,5,6.4,5.4,5.9,6,2.6,2.7,23734.000000000000000,11414.177956856932724,0.480920955458706
567.00000,17031410700,Census Tract 4107,259922.00000,0.00000,+41.7980493,-87.5941996,1400000US17031410700,17031410700,"Census Tract 4107, Cook County, Illinois",1089,92,55,45,1034,102,16.3,6.5,25.5,1400000US17031410700,17031410700,"Census Tract 4107, Cook County, Illinois",2023,269,1023,171,1000,192,2.3,2.4,3.4,4.1,1.2,1.9,3.9,2.8,6.5,5.3,1.2,2,3.5,2.3,6.8,4.7,0,3.2,8.9,5.6,13158.000000000000000,5623.932093441486359,0.427415419778195
568.00000,17031410800,Census Tract 4108,249520.00000,0.00000,+41.7979614,-87.5896248,1400000US17031410800,17031410800,"Census Tract 4108, Cook County, Illinois",1525,143,48,44,1477,161,34.5,6.2,79.2,1400000US17031410800,17031410800,"Census Tract 4108, Cook County, Illinois",2610,321,1313,224,1297,200,4.4,2.9,8,5.9,0.8,1.2,4,3.2,5.7,5.6,2.3,2,2.1,2.3,2.8,3,1.4,2,2.2,2.4,12642.000000000000000,8252.839775025844574,0.652811246244727
569.00000,17031410900,Census Tract 4109,387630.00000,578244.00000,+41.7967097,-87.5780937,1400000US17031410900,17031410900,"Census Tract 4109, Cook County, Illinois",1743,132,60,70,1683,126,27,4.7,0,1400000US17031410900,17031410900,"Census Tract 4109, Cook County, Illinois",3830,496,1905,380,1925,270,9.3,3.6,7,4.4,11.6,5.4,4,1.7,3.6,3,4.3,2.6,0.4,0.7,0.7,1.3,0,1.7,10.3,4.4,46644.000000000000000,19153.654700021397730,0.410634909099164
604.00000,17031440900,Census Tract 4409,742630.00000,0.00000,+41.7286690,-87.6090057,1400000US17031440900,17031440900,"Census Tract 4409, Cook County, Illinois",1093,107,254,98,839,120,40.8,8.4,41.3,1400000US17031440900,17031440900,"Census Tract 4409, Cook County, Illinois",3209,534,1513,348,1696,341,6.5,3.3,5.4,4.9,7.6,3.8,3.7,2.1,1.7,2.6,5.6,3.2,14.2,3.3,18.4,7.4,10.4,4.9,5.3,2.8,37579.000000000000000,0.000000000000000,0.000000000000000
782.00000,17031710200,Census Tract 7102,741783.00000,0.00000,+41.7551131,-87.6514252,1400000US17031710200,17031710200,"Census Tract 7102, Cook County, Illinois",1940,141,725,163,1215,192,27.3,7.3,26.1,1400000US17031710200,17031710200,"Census Tract 7102, Cook County, Illinois",6053,613,2873,434,3180,457,11.3,3.7,13.2,5.8,9.7,4.2,10.2,3.2,16.1,5.6,4.9,2.3,10.8,3,13,6.2,8.7,4,9.4,3,34720.000000000000000,0.000000000000000,0.000000000000000
783.00000,17031710300,Census Tract 7103,327581.00000,0.00000,+41.7540485,-87.6611057,1400000US17031710300,17031710300,"Census Tract 7103, Cook County, Illinois",574,62,140,67,434,83,50.3,10.6,72.1,1400000US17031710300,17031710300,"Census Tract 7103, Cook County, Illinois",1758,326,889,232,869,176,3.9,1.6,7.6,3.4,0,3.7,8.4,6,7.3,6.6,9.6,8.8,3.1,2.5,2.1,3,4,3,13.4,3.5,0.000000000000000,0.000000000000000,
760.00000,17031681200,Census Tract 6812,794732.00000,0.00000,+41.7691893,-87.6384976,1400000US17031681200,17031681200,"Census Tract 6812, Cook County, Illinois",937,113,487,104,450,99,34.9,10,27.5,1400000US17031681200,17031681200,"Census Tract 6812, Cook County, Illinois",3228,526,1394,281,1834,407,7.7,3.9,6.2,4.7,8.8,5.3,14.3,5.8,17.9,9.9,11.5,5.6,11.1,4.5,12.5,7.5,10.1,5.3,7.2,2.9,40097.000000000000000,0.000000000000000,0.000000000000000
1053.00000,17031810800,Census Tract 8108,989818.00000,0.00000,+41.9322899,-87.8209674,1400000US17031810800,17031810800,"Census Tract 8108, Cook County, Illinois",1662,114,66,37,1596,119,41.5,7.4,0,1400000US17031810800,17031810800,"Census Tract 8108, Cook County, Illinois",5023,337,2315,222,2708,282,6.1,1.5,6.2,3,5.9,2.6,6.6,2.3,4.2,2.6,8.7,3.8,5.6,2,4.6,2.5,6.5,3,7.4,2,0.000039860347850,0.000002301690460,0.057743862853435
385.00000,17031210800,Census Tract 2108,162930.00000,0.00000,+41.9357455,-87.6989334,1400000US17031210800,17031210800,"Census Tract 2108, Cook County, Illinois",401,53,24,30,377,61,8.7,6.1,0,1400000US17031210800,17031210800,"Census Tract 2108, Cook County, Illinois",1297,210,746,149,551,136,17.3,6.7,16.1,6.9,18.9,10.6,4.4,4.3,2.3,3.6,7.3,11,7.9,7.3,9.1,9,6.2,6.5,6.6,4.2,8274.000000000000000,6061.273217856884003,0.732568675109606
571.00000,17031411100,Census Tract 4111,283282.00000,0.00000,+41.7904545,-87.5897011,1400000US17031411100,17031411100,"Census Tract 4111, Cook County, Illinois",982,66,0,119,982,66,26.8,5.3,,1400000US17031411100,17031411100,"Census Tract 4111, Cook County, Illinois",2120,187,959,166,1161,145,7.5,4.3,7.9,6.6,7.1,7.5,4.1,3.4,7.5,6.3,1.2,2.3,9.1,5.8,3.5,4.3,13.6,9.2,3.8,2.7,14334.000000000000000,3708.181011855602264,0.258698270675011
622.00000,17031490400,Census Tract 4904,237759.00000,0.00000,+41.7236539,-87.6108237,1400000US17031490400,17031490400,"Census Tract 4904, Cook County, Illinois",488,39,115,69,373,76,29.5,10.3,20,1400000US17031490400,17031490400,"Census Tract 4904, Cook County, Illinois",1270,232,453,99,817,177,7.2,6.3,0,6.9,11.3,9.5,13.5,8.4,6.8,8.2,17.1,10.4,0,2.5,0,6.9,0,3.9,5.7,3.8,12019.000000000000000,0.000000000000000,0.000000000000000
437.00000,17031242200,Census Tract 2422,326986.00000,0.00000,+41.8995893,-87.6747188,1400000US17031242200,17031242200,"Census Tract 2422, Cook County, Illinois",1771,130,78,75,1693,147,11.5,5.3,17.9,1400000US17031242200,17031242200,"Census Tract 2422, Cook County, Illinois",3892,489,2111,350,1781,315,6.9,3.9,9.2,6.5,4,4.4,2.9,2.7,0.7,1.1,5.6,5.4,2.2,2.5,3.4,4.6,0.7,1.2,2.1,1.5,16547.000000000000000,385.353296566611846,0.023288408567511
438.00000,17031242300,Census Tract 2423,328316.00000,0.00000,+41.8995065,-87.6796003,1400000US17031242300,17031242300,"Census Tract 2423, Cook County, Illinois",1770,99,36,34,1734,105,12.6,4.3,88.9,1400000US17031242300,17031242300,"Census Tract 2423, Cook County, Illinois",3604,368,1606,236,1998,239,3.7,1.9,3.6,2.8,3.8,2.6,2.1,1.3,1.5,1.6,2.6,1.7,3.9,2.1,0.8,1.1,6.4,3.6,2.2,1.7,16603.000000000000000,26.361626065491219,0.001587762817894
570.00000,17031411000,Census Tract 4110,745928.00000,1150923.00000,+41.7872267,-87.5774620,1400000US17031411000,17031411000,"Census Tract 4110, Cook County, Illinois",2076,123,27,30,2049,121,32.8,6.7,100,1400000US17031411000,17031411000,"Census Tract 4110, Cook County, Illinois",3740,524,1778,355,1962,356,2.6,1.9,4.5,3.9,0.9,1.1,0.4,0.6,0.7,1.2,0.2,0.5,1.2,1.5,2.6,3,0,1.6,8.3,5,72613.000000000000000,14357.184802314253830,0.197721961664086
